metadata,chem_id,similarity,name,dsstox_sid,dsstox_cid,casrn,mol_weight,smiles,jaccard_chm_pfas,fp_list,fp_bitstring
,DTXCID70660913,0.166666667,"2,2,3,3,3-Pentafluoropropanoyl nitrite",DTXSID30710165,DTXCID70660913,664-16-4,193.029,FC(F)(F)C(F)(F)C(=O)ON=O,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C2_excl",1.00E+114
,DTXCID60643755,0.166666667,"2,2,3,3,4,4,4-Heptafluorobutanoyl nitrite",DTXSID90693006,DTXCID60643755,663-25-2,243.037,FC(F)(F)C(F)(F)C(F)(F)C(=O)ON=O,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID20328718,0.166666667,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-nonadecafluorodecyl 2-methylprop-2-enoate",DTXSID70377690,DTXCID20328718,23069-32-1,568.178,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicEster_acyclic_OCCF,pfas_chain:FT_n1_hetero,pfas_chain:FT_n1_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+119
,DTXCID10163615,0.166666667,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Henicosafluoroundecyl acrylate",DTXSID10241124,DTXCID10163615,94231-57-9,604.158,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,0.166666667,"pfas_bond:C(=O)O_carboxylicEster_acyclic_OCCF,pfas_chain:FT_n1_hetero,pfas_chain:FT_n1_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+119
,DTXCID10119899,0.166666667,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Henicosafluoroundecyl methacrylate",DTXSID40197408,DTXCID10119899,48077-86-7,618.185,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicEster_acyclic_OCCF,pfas_chain:FT_n1_hetero,pfas_chain:FT_n1_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+119
,DTXCID001326097,0.166666667,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,21-Hentetracontafluorohenicosyl 2-methylprop-2-enoate",DTXSID80896605,DTXCID001326097,132405-54-0,1118.264,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicEster_acyclic_OCCF,pfas_chain:FT_n1_hetero,pfas_chain:FT_n1_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+119
,DTXCID60613857,0.166666667,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoro-7-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]heptanoic acid",DTXSID90663108,DTXCID60613857,32347-41-4,530.085,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-branch_isopropyl,pfas_chain:perF-branch_isopropyl_F,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C6_excl",1.00E+121
,DTXCID401766394,0.166666667,"2,2,3,3,4,4-hexafluoro-4-(fluorosulfonyl)butanoic acid",DTXSID701336237,DTXCID401766394,NOCAS_1336237,278.1,OC(=O)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:F~Z_heteroatom,pfas_bond:F~Z_heteroatom_S,pfas_bond:F~Z_heteroatom_SO2,pfas_bond:S(=O)X_sulfonylhalide_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_nocap_C3_excl",1.00E+121
,DTXCID801514828,0.166666667,"2,2,3,3-Tetrafluoro-3-(1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy)propanoic acid",DTXSID801029617,DTXCID801514828,1071906-96-1,396.06,OC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C2_excl,pfas_chain:perF-linear_nocap_C3_excl",1.00E+121
,DTXCID501333613,0.166666667,"2,2,3,3-Tetrafluoro-3-{[1,1,1,2,3,3-hexafluoro-3-(1,2,2,2-tetrafluoroethoxy)propan-2-yl]oxy}propanoic acid",DTXSID60904459,DTXCID501333613,773804-62-9,428.078,OC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID401766401,0.166666667,"2,2,3,3-tetrafluoro-3-(fluorosulfonyl)propanoic acid",DTXSID501336243,DTXCID401766401,NOCAS_1336243,228.09,OC(=O)C(F)(F)C(F)(F)S(F)(=O)=O,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:F~Z_heteroatom,pfas_bond:F~Z_heteroatom_S,pfas_bond:F~Z_heteroatom_SO2,pfas_bond:S(=O)X_sulfonylhalide_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID601777913,0.166666667,"2,2,3,3-tetrafluoro-3-[3-fluoro-3-(heptafluoropropyl)oxiran-2-yl]propanoic acid",DTXSID501348983,DTXCID601777913,NOCAS_1348983,374.082,[H]C1(OC1(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(O)=O,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C3_excl,pfas_chain:perF-linear_nocap_C2_excl,pfas_ring:generic_CF,pfas_ring:hetero_[3]_O_epoxide_CF,pfas_ring:hetero_[3]_Z_generic_F",1.00E+121
,DTXCID801012165,0.166666667,"2,2,3-Trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate",DTXSID80893154,DTXCID801012165,2127366-90-7,377.062,[O-]C(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C3_excl",1.00E+121
,DTXCID001518840,0.166666667,"2,2,3-Trifluoro-3-[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]propanoic acid",DTXSID001034157,DTXCID001518840,919005-12-2,328.062,OC(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)OC(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C2_excl",1.00E+121
,DTXCID601586813,0.166666667,"2,2-Bis(4,4,5,5,6,6,7,7,8,8,9,9,9-tridecafluorononyl)propanedioic acid",DTXSID801155298,DTXCID601586813,917379-61-4,824.297,OC(=O)C(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID901519714,0.166666667,"2,2-Dichloro-perfluoro-1-decanesulfonic acid",DTXSID101035308,DTXCID901519714,NOCAS_1035308,633.04,OS(=O)(=O)C(F)(F)C(Cl)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:OZ_oxide_hydroxy_CF,pfas_bond:S(=O)O_sulfonicAcid_acyclic_(chain)_SCF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_bond:X[notF]_CFCX_Cl,pfas_bond:X[notF]_CFCX_generic,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_nocap_C1_excl",1.00E+89
,DTXCID001508037,0.166666667,"2,3,3,3-Tetrafluoro-2-(1,1,2,3,3,3-hexafluoro-2-((1,1,2-trifluoro-2-propen-1-yl)oxy)propoxy)propanoic acid",DTXSID601023720,DTXCID001508037,174082-84-9,422.098,OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)=C)C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_CF,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_F,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID401326001,0.166666667,"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoic acid--N-methylmethanamine (1/1)",DTXSID80896509,DTXCID401326001,328065-54-9,541.161,CNC.OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_cap_C3_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID201355543,0.166666667,"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoic acid--ammonia (1/1)",DTXSID60926737,DTXCID201355543,13043-05-5,513.107,N.OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_cap_C3_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID601404934,0.166666667,"2,3,3,3-Tetrafluoro-2-{1,1,2,3,3,3-hexafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propoxy}propanoic acid--ammonia (1/1)",DTXSID80977589,DTXCID601404934,62037-77-8,679.129,[NH4+].[O-]C(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_cap_C3_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID501518845,0.166666667,"2,3,3-Trifluoro-3-[perfluoro-3-(methoxy)propoxy]propanoic acid",DTXSID501034164,DTXCID501518845,919005-20-2,378.07,OC(=O)C(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_nocap_C1_excl,pfas_chain:perF-linear_nocap_C3_excl",1.00E+121
,DTXCID10702402,0.166666667,"2,3,4,6-Tetrachlorophenyl heptafluorobutanoate",DTXSID70751658,DTXCID10702402,89071-43-2,427.9,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID901782444,0.166666667,"2,3-Dichlorophenol heptafluorobutyrate",DTXSID101353706,DTXCID901782444,959053-23-7,359.02,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC1=C(Cl)C(Cl)=CC=C1,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID601326019,0.166666667,"2,4,4,5,7,7,8,10,10,11,13,13,14,14,15,15,15-Heptadecafluoro-2,5,8,11-tetrakis(trifluoromethyl)-3,6,9,12-tetraoxapentadecan-1-oic acid",DTXSID60896527,DTXCID601326019,65150-95-0,828.121,OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_generic_CF,pfas_bond:C~Z_CF2CF2-Z,pfas_bond:C=O_carbonyl_generic_CF,pfas_bond:COC_diether_FCOC(F)C(F)OC,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_cap_C3_excl,pfas_chain:perF-linear_nocap_C1_excl",1.00E+121
,DTXCID90702400,0.166666667,"2,4,6-Trichlorophenyl heptafluorobutanoate",DTXSID50751656,DTXCID90702400,89071-41-0,393.46,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC1=C(Cl)C=C(Cl)C=C1Cl,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID50491000,0.166666667,"2,5-Dimethoxyphenyl heptafluorobutanoate",DTXSID40540213,DTXCID50491000,87461-68-5,350.189,COC1=CC(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)=C(OC)C=C1,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID40731381,0.166666667,"2-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)propane-1,3-diol",DTXSID00780638,DTXCID40731381,25664-42-0,422.186,OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID801781017,0.166666667,2-(Perfluorohexyl)-1-(beta-D-glucopyranuronosyloxy)ethan-2-yl beta-D-glucopyranosiduronic acid,DTXSID001352024,DTXCID801781017,NOCAS_1352024,732.353,O[C@@H]1[C@@H](O)[C@H](OCC(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[C@@H]([C@H]1O)C(O)=O,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID101517790,0.166666667,2-(Perfluorohexyl)-1-(hydroxymethyl)ethyl 2-propenoate,DTXSID801032767,DTXCID101517790,146955-23-9,448.18,OCC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)C=C,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID301768959,0.166666667,2-(Perfluorooctyl)ethyl 2-(perfluorodecyl)ethyl ether,DTXSID101339283,DTXCID301768959,1207963-02-7,1010.244,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_chain:FT_n2_hetero,pfas_chain:FT_n2_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C10_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C8_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.01E+50
,DTXCID901325046,0.166666667,2-(Perfluorotridecanyl)ethanol,DTXSID20895531,DTXCID901325046,176676-70-3,714.161,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:COH_alcohol_pri-alkyl_CF,pfas_chain:FT_n2_hetero,pfas_chain:FT_n2_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C12_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+98
,DTXCID00502514,0.166666667,2-(Perfluoroundecanyl)ethanol,DTXSID10551730,DTXCID00502514,1545-59-1,614.145,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:COH_alcohol_pri-alkyl_CF,pfas_chain:FT_n2_hetero,pfas_chain:FT_n2_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C11_excl_mod,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_plus",1.00E+98
,DTXCID201326598,0.166666667,"2-Ethyl-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctanal (2,4-dinitrophenyl)hydrazone",DTXSID20897196,DTXCID201326598,136022-83-8,570.267,CCC(\C=N\NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID001325099,0.166666667,"2-Ethyl-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctanoic acid",DTXSID50895584,DTXCID001325099,136022-87-2,406.143,CCC(C(O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID401782449,0.166666667,2-Ethylcyclohexanol heptafluorobutyrate,DTXSID201353711,DTXCID401782449,959079-92-6,324.239,CCC1CCCCC1OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID40741824,0.166666667,2-[(Nonadecafluorononyl)oxy]ethan-1-ol,DTXSID40791081,DTXCID40741824,675868-33-4,530.129,OCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:COC_ether_aliphatic_FCOCF,pfas_bond:COC_ether_FCOC,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+118
,DTXCID501776912,0.166666667,2-[Fluoro(perfluorooctylsulfonyl)amino]acetic acid,DTXSID301348149,DTXCID501776912,NOCAS_1348149,575.17,OC(=O)CN(F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C~Z_CF2CF2-Z,pfas_bond:F~Z_heteroatom,pfas_bond:S(=O)N_sulfonylamide_SCF,pfas_bond:S~N_generic_CF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C8_excl_mod",1.00E+118
,DTXCID001527817,0.166666667,"20-Oxopregna-3,5-dien-3-yl perfluorobutanoate",DTXSID501045737,DTXCID001527817,18072-21-4,510.493,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C=O_carbonyl_generic_CF,pfas_chain:perF-linear_cap_C3_excl",1.00E+114
,DTXCID301325236,0.166666667,2H-Perfluoro-2-dodecenoate,DTXSID70895723,DTXCID301325236,70887-94-4,558.114,OC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C(=O)O_carboxylicAcid_alkenyl_CF,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_CF,pfas_chain:alkeneLinear_mono-ene_ethylene_generic_F,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_C9_plus,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C9_excl_mod,pfas_chain:perF-linear_cap_C9_plus",1.00E+122
,DTXCID001518521,0.166666667,2‐{[2‐(Acetyloxy)‐3-(perfluorohexyl)propyl]dimethylazaniumyl}acetate,DTXSID701033667,DTXCID001518521,80234-02-2,521.275,CC(=O)OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C[N+](C)(C)CC([O-])=O,0.166666667,"pfas_chain:perF-linear_cap_C6_excl_mod,pfas_chain:perF-linear_cap_C6_plus",1.10E+24
,DTXCID201324811,0.166666667,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-1-iodooct-1-yne",DTXSID20895293,DTXCID201324811,58292-95-8,469.972,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#CI,0.166666667,"pfas_chain:alkyne_ethyne_generic_CF,pfas_chain:perF-linear_cap_C6_plus",1.00E+61
,DTXCID00568332,0.166666667,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-2,2-dimethyloctanal",DTXSID20617578,DTXCID00568332,56734-80-6,390.144,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.166666667,"pfas_bond:C=O_aldehyde_alkyl_CF,pfas_chain:perF-linear_cap_C6_plus",1.00E+115
,DTXCID601507132,0.166666667,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl trifluoromethanesulfonate",DTXSID401022283,DTXCID601507132,171182-85-7,596.18,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOS(=O)(=O)C(F)(F)F,0.166666667,"pfas_bond:S(=O)O_sulfonicEster_acyclic_S-C_(chain)_SCF,pfas_bond:S=O_sulfonyl_generic_CF,pfas_chain:FT_n2_hetero,pfas_chain:FT_n2_O,pfas_chain:perF-linear_C7_plus,pfas_chain:perF-linear_C8_plus,pfas_chain:perF-linear_cap_C1_excl,pfas_chain:perF-linear_cap_C6_plus,pfas_chain:perF-linear_cap_C8_excl_mod",1.00E+81
